WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Stuttgart,Porsche Tennis Grand Prix,2025-04-20,WTA500,Indoor,Clay,Semifinals,3,Ostapenko J.,Alexandrova E.,24.0,22.0,1846.0,1913.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.67,2.31,1.69,2.34,1.75,2.2,1.68
19,Stuttgart,Porsche Tennis Grand Prix,2025-04-20,WTA500,Indoor,Clay,Semifinals,3,Sabalenka A.,Paolini J.,1.0,6.0,10541.0,4843.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.24,4.59,1.25,4.9,1.22,4.36
19,Stuttgart,Porsche Tennis Grand Prix,2025-04-21,WTA500,Indoor,Clay,The Final,3,Ostapenko J.,Sabalenka A.,24.0,1.0,1913.0,10541.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,4.0,1.25,4.26,1.27,4.33,1.3,3.88,1.26
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Eala A.,Tomova V.,72.0,64.0,897.0,981.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.67,2.2,1.71,2.26,1.73,2.34,1.67,2.21
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Dolehide C.,Avanesyan E.,71.0,37.0,900.0,1405.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.38,1.57,2.46,1.61,2.52,1.64,2.39,1.58
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Bronzetti L.,Osaka N.,59.0,55.0,1018.0,1048.0,6.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,3.0,1.4,3.34,1.37,3.4,1.4,3.15,1.37
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Bouzkova M.,Zarazua R.,58.0,67.0,1033.0,945.0,6.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.8,2.0,1.78,2.14,1.85,2.14,1.78,2.05
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Bouzas Maneiro J.,Sherif M.,69.0,50.0,913.0,1090.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.73,2.11,1.8,2.12,1.87,2.06,1.77
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Baptiste H.,Cirstea S.,88.0,122.0,780.0,619.0,6.0,2.0,5.0,7.0,7.0,6.0,2.0,1.0,Completed,1.8,2.0,1.88,2.01,1.95,2.04,1.85,1.96
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Boulter K.,Siniakova K.,40.0,57.0,1366.0,1040.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,2.2,1.67,2.44,1.61,2.46,1.69,2.29,1.63
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Sun L.,Gracheva V.,45.0,66.0,1252.0,945.0,3.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,2.63,1.5,2.74,1.51,2.8,1.51,2.67,1.47
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Osorio M.,Arango E.,51.0,84.0,1078.0,811.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.4,1.37,3.29,1.41,3.4,1.36,3.2
20,Madrid,Mutua Madrid Open,2025-04-22,WTA1000,Outdoor,Clay,1st Round,3,Stearns P.,Birrell K.,44.0,61.0,1266.0,997.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.44,2.75,1.43,3.05,1.46,3.25,1.42,2.91
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Li A.,Sasnovich A.,62.0,110.0,984.0,660.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.73,1.94,1.94,2.12,1.98,1.98,1.83
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Volynets K.,Kvitova P.,70.0,946.0,904.0,21.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.4,3.0,1.37,3.31,1.43,3.35,1.37,3.07
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Parry D.,Begu I.,116.0,75.0,638.0,880.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.67,2.13,1.79,2.22,1.82,2.16,1.7
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Sevastova A.,Pavlyuchenkova A.,,47.0,,1143.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,3.4,1.33,3.31,1.37,3.55,1.38,3.33,1.33
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Joint M.,Martinez Cirez C.,78.0,244.0,849.0,298.0,6.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.1,7.0,1.1,8.02,1.12,8.6,1.09,7.65
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Pera B.,Fett J.,81.0,129.0,823.0,573.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.38,1.52,2.69,1.59,2.78,1.52,2.57
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Parks A.,Jimenez Kasintseva V.,53.0,128.0,1061.0,584.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.53,2.37,1.65,2.5,1.72,2.38,1.59
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Bencic B.,Sonmez Z.,42.0,77.0,1279.0,853.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,1.32,3.71,1.4,3.85,1.34,3.34
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Carle M.,Sramkova R.,119.0,38.0,627.0,1393.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.3,1.62,2.11,1.8,2.32,1.8,2.21,1.68
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Sakkari M.,Wang Xin.,82.0,41.0,821.0,1298.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.5,1.48,2.83,1.54,3.05,1.49,2.66
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Raducanu E.,Lamens S.,49.0,73.0,1114.0,893.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.67,2.2,1.84,2.06,1.84,2.22,1.74,2.12
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Masarova R.,Tomljanovic A.,153.0,79.0,482.0,847.0,6.0,3.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,1.62,2.3,1.55,2.61,1.62,2.61,1.58,2.41
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Blinkova A.,Udvardy P.,76.0,136.0,862.0,557.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.91,1.91,1.98,1.91,2.02,1.95,1.92,1.89
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Starodubtseva Y.,Fruhvirtova L.,99.0,145.0,711.0,511.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.3,1.62,2.18,1.74,2.51,1.74,2.27,1.63
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Potapova A.,Krueger A.,39.0,35.0,1384.0,1489.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.91,1.91,1.98,1.9,2.02,1.94,1.92,1.88
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Kudermetova V.,Kudermetova P.,52.0,54.0,1077.0,1051.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.39,3.22,1.4,3.3,1.38,3.09
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Uchijima M.,Montgomery R.,56.0,100.0,1043.0,708.0,1.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.62,2.3,1.59,2.44,1.62,2.62,1.59,2.36
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Yastremska D.,Jones F.,46.0,138.0,1244.0,553.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.57,2.38,1.62,2.44,1.65,2.48,1.59,2.37
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Lys E.,Kostovic T.,68.0,625.0,934.0,62.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.63,1.52,2.68,1.55,2.72,1.5,2.6
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Danilovic O.,Azarenka V.,34.0,48.0,1534.0,1119.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.4,3.17,1.49,3.17,1.43,2.86
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Andreescu B.,Kessler M.,132.0,43.0,564.0,1267.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.91,1.91,1.91,1.98,1.96,2.02,1.87,1.93
20,Madrid,Mutua Madrid Open,2025-04-23,WTA1000,Outdoor,Clay,1st Round,3,Kartal S.,Cristian J.,60.0,65.0,1007.0,963.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,2.63,1.5,2.68,1.52,2.68,1.6,2.45,1.56
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Frech M.,Bouzas Maneiro J.,27.0,69.0,1745.0,913.0,5.0,7.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,3.2,1.36,3.07,1.42,3.25,1.43,3.03,1.38
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Vekic D.,Baptiste H.,21.0,88.0,2141.0,780.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.91,1.91,1.99,1.9,2.02,2.0,1.93,1.89
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Dolehide C.,20.0,71.0,2150.0,900.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.56,2.55,1.59,2.8,1.49,2.62
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Bencic B.,Tauson C.,42.0,23.0,1279.0,2035.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.38,1.58,2.49,1.61,2.58,1.57,2.42
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Parry D.,29.0,116.0,1619.0,638.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.62,2.3,1.62,2.42,1.66,2.48,1.62,2.32
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Haddad Maia B.,Pera B.,19.0,81.0,2209.0,823.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,2.3,1.62,2.38,1.63,2.48,1.66,2.32,1.61
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Bouzkova M.,7.0,58.0,4781.0,1033.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.15,6.23,1.15,7.0,1.14,5.82
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Navarro E.,Joint M.,10.0,78.0,3797.0,849.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.2,4.5,1.21,4.82,1.26,4.82,1.21,4.47
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Volynets K.,13.0,70.0,2913.0,904.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.38,1.67,2.33,1.67,2.46,1.61,2.35
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Carle M.,31.0,119.0,1573.0,627.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.75,1.52,2.7,1.57,2.78,1.49,2.68
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,Eala A.,2.0,72.0,7383.0,897.0,4.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.13,6.0,1.15,4.97,1.18,8.0,1.14,5.78
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Sevastova A.,Ostapenko J.,,18.0,,2345.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,4.0,1.25,4.11,1.26,4.3,1.33,3.87,1.27
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Starodubtseva Y.,Cocciaretto E.,99.0,87.0,711.0,787.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.38,1.57,2.36,1.64,2.48,1.64,2.37,1.59
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Li A.,Fernandez L.A.,62.0,25.0,984.0,1763.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.2,1.67,2.15,1.78,2.28,1.8,2.15,1.72
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Keys M.,Bronzetti L.,5.0,59.0,4999.0,1018.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.15,1.26,4.6,1.24,4.13
20,Madrid,Mutua Madrid Open,2025-04-24,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Yastremska D.,4.0,46.0,6073.0,1244.0,0.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.29,3.75,1.26,4.13,1.33,4.4,1.27,3.81
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Kasatkina D.,Parks A.,14.0,53.0,2741.0,1061.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.25,4.0,1.24,4.43,1.3,4.5,1.24,4.03
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Paolini J.,Boulter K.,6.0,40.0,4930.0,1366.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.63,1.22,5.3,1.2,4.6
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Sakkari M.,Linette M.,82.0,33.0,821.0,1556.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.67,2.2,1.8,2.11,1.84,2.2,1.73,2.09
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Kudermetova V.,Bucsa C.,52.0,94.0,1077.0,748.0,4.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,1.3,3.5,1.34,3.51,1.42,3.51,1.35,3.27
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Blinkova A.,1.0,76.0,10768.0,862.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.07,9.0,1.07,7.78,1.12,10.5,1.07,8.3
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Uchijima M.,Jabeur O.,56.0,28.0,1043.0,1663.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.3,1.62,2.42,1.62,2.54,1.63,2.38,1.58
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Alexandrova E.,Danilovic O.,22.0,34.0,2048.0,1534.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.62,2.3,1.67,2.33,1.7,2.45,1.63,2.29
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Stearns P.,Anisimova A.,44.0,16.0,1266.0,2617.0,6.0,2.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,3.2,1.36,3.37,1.36,3.41,1.41,3.21,1.36
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Osorio M.,26.0,51.0,1756.0,1078.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.47,2.89,1.51,2.89,1.46,2.75
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Kenin S.,Sun L.,32.0,45.0,1563.0,1252.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.2,1.33,3.54,1.38,3.54,1.34,3.31
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Zheng Q.,39.0,8.0,1384.0,4193.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,3.2,1.36,3.35,1.37,3.4,1.41,3.21,1.35
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Svitolina E.,Kartal S.,17.0,60.0,2430.0,1007.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.2,4.5,1.17,5.55,1.2,5.9,1.18,4.97
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Kostyuk M.,Raducanu E.,36.0,49.0,1481.0,1114.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,2.0,1.8,2.07,1.83,2.07,1.94,1.98,1.84
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Masarova R.,Putintseva Y.,153.0,24.0,482.0,1873.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.73,2.3,1.68,2.34,1.75,2.18,1.7
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Lys E.,3.0,68.0,6208.0,934.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.13,6.75,1.16,6.8,1.14,5.87
20,Madrid,Mutua Madrid Open,2025-04-25,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Andreescu B.,11.0,132.0,3308.0,564.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.29,3.75,1.26,4.16,1.33,4.4,1.28,3.7
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Shnaider D.,Sevastova A.,13.0,,2913.0,,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.36,3.2,1.37,3.37,1.4,3.55,1.36,3.2
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Frech M.,7.0,27.0,4781.0,1745.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.07,9.0,1.08,9.71,1.1,11.5,1.07,8.84
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Starodubtseva Y.,Samsonova L.,99.0,20.0,711.0,2150.0,2.0,6.0,7.0,6.0,6.0,0.0,2.0,1.0,Completed,3.75,1.29,3.69,1.31,3.9,1.33,3.61,1.29
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Keys M.,Kalinskaya A.,5.0,29.0,4999.0,1619.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.75,1.46,2.94,1.48,3.1,1.43,2.83
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Bencic B.,Haddad Maia B.,42.0,19.0,1279.0,2209.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.25,4.0,1.29,3.9,1.3,4.58,1.26,3.93
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Li A.,4.0,62.0,6073.0,984.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.33,1.2,5.01,1.23,5.75,1.21,4.56
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Swiatek I.,Noskova L.,2.0,31.0,7383.0,1573.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.18,5.34,1.24,5.7,1.19,4.72
20,Madrid,Mutua Madrid Open,2025-04-26,WTA1000,Outdoor,Clay,3rd Round,3,Vekic D.,Navarro E.,21.0,10.0,2141.0,3797.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.2,1.36,3.06,1.43,3.2,1.45,3.01,1.39
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Kostyuk M.,Kudermetova V.,36.0,52.0,1481.0,1077.0,6.0,0.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.8,2.0,1.88,2.04,1.92,2.06,1.81,2.02
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Sabalenka A.,Mertens E.,1.0,26.0,10768.0,1756.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,1.0,Completed,1.13,6.0,1.15,6.06,1.17,6.6,1.14,5.83
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Sakkari M.,Paolini J.,82.0,6.0,821.0,4930.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,3.4,1.33,3.66,1.34,3.7,1.38,3.34,1.34
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Potapova A.,Kenin S.,39.0,32.0,1384.0,1563.0,3.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.91,1.91,2.03,1.88,2.03,1.95,1.92,1.9
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Uchijima M.,Pegula J.,56.0,3.0,1043.0,6208.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,5.5,1.14,5.9,1.16,6.6,1.17,5.53,1.15
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Stearns P.,Masarova R.,44.0,153.0,1266.0,482.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.8,2.0,1.89,2.02,1.92,2.06,1.83,1.99
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Svitolina E.,Rybakina E.,17.0,11.0,2430.0,3308.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.73,2.15,1.79,2.26,1.84,2.1,1.73
20,Madrid,Mutua Madrid Open,2025-04-27,WTA1000,Outdoor,Clay,3rd Round,3,Alexandrova E.,Kasatkina D.,22.0,14.0,2048.0,2741.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.5,1.65,2.39,1.68,2.5,1.59,2.36
20,Madrid,Mutua Madrid Open,2025-04-28,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Starodubtseva Y.,7.0,99.0,4781.0,711.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.09,6.95,1.11,14.0,1.08,7.97
20,Madrid,Mutua Madrid Open,2025-04-28,WTA1000,Outdoor,Clay,4th Round,3,Gauff C.,Bencic B.,4.0,42.0,6073.0,1279.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.47,2.91,1.51,3.0,1.45,2.77
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Swiatek I.,Shnaider D.,2.0,13.0,7383.0,2913.0,6.0,0.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.2,4.5,1.22,4.75,1.25,4.8,1.21,4.44
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Keys M.,Vekic D.,5.0,21.0,4999.0,2141.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.42,3.13,1.42,3.35,1.37,3.09
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Svitolina E.,Sakkari M.,17.0,82.0,2430.0,821.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.47,2.92,1.47,3.1,1.45,2.79
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Uchijima M.,Alexandrova E.,56.0,22.0,1043.0,2048.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,3.0,1.4,3.14,1.4,3.35,1.42,3.04,1.39
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Stearns P.,1.0,44.0,10768.0,1266.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.17,5.0,1.2,4.7,1.22,6.0,1.18,4.85
20,Madrid,Mutua Madrid Open,2025-04-29,WTA1000,Outdoor,Clay,4th Round,3,Kostyuk M.,Potapova A.,36.0,39.0,1481.0,1384.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,2.05,1.86,2.14,1.86,2.02,1.81
20,Madrid,Mutua Madrid Open,2025-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Keys M.,2.0,5.0,7383.0,4999.0,0.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.33,3.4,1.35,3.52,1.38,3.75,1.34,3.3
20,Madrid,Mutua Madrid Open,2025-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Gauff C.,Andreeva M.,4.0,7.0,6073.0,4781.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.0,1.8,2.01,1.89,2.12,1.89,2.01,1.81
20,Madrid,Mutua Madrid Open,2025-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Uchijima M.,17.0,56.0,2430.0,1043.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.33,1.22,4.92,1.25,5.0,1.22,4.37
20,Madrid,Mutua Madrid Open,2025-04-30,WTA1000,Outdoor,Clay,Quarterfinals,3,Sabalenka A.,Kostyuk M.,1.0,36.0,10768.0,1481.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.5,1.25,4.47,1.25,5.0,1.21,4.43
